"Date","rstar","g","z","output gap","real rate gap","","","All results are output from the Stage 3 model.","","","","","","","","","","","","","","","Standard Errors","Date","y*","r*","g","","","rstar (smoothed)","g (smoothed)","z (smoothed)","output gap (smoothed)"
1982-10-01,2.72211371577894,2.95794410463543,-0.41042186390243,-6.35534936353702,0.736486284221058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97808925621107,3.33818273790185,-0.55712839092717,-7.55357411068474
1983-01-01,2.82629749632897,3.0546366898846,-0.408637910012317,-6.22639360299979,0.229802503671025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99669562384214,3.35211089273714,-0.553272281934357,-7.22341081688239
1983-04-01,2.84405181263107,3.26879793271461,-0.617685618772986,-6.10676672866362,1.30424818736893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00341243671675,3.35672260802517,-0.551439389009574,-6.24845563506551
1983-07-01,3.17317488889561,3.31384032329946,-0.336263542294007,-4.60549499046908,0.0607251111043854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00373225985058,3.35684268690783,-0.551246732366728,-5.27508417957517
1983-10-01,3.10303675201243,3.45091457724995,-0.551566686482546,-4.39318824903626,0.923663247987574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99621734213777,3.35119097550149,-0.552776348653889,-4.28454052876566
1984-01-01,3.23545443480602,3.52417740372416,-0.496736139375125,-3.55070620221863,1.56064556519398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98240870831782,3.34081342847077,-0.555594904854525,-3.39693290824573
1984-04-01,3.38057802787866,3.57697545518238,-0.407526981761739,-2.77931978697484,1.32932197212134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96387825623982,3.32624972044252,-0.558702031826716,-2.74886729318905
1984-07-01,3.28033384742788,3.53298743634491,-0.461186768047618,-2.61761386562114,3.42896615257212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94770817616334,3.31373386047884,-0.561617508279997,-2.50790615123026
1984-10-01,3.18029392329145,3.51838259697382,-0.545759807974249,-2.78530471256352,2.36030607670855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93204537379906,3.30204424261063,-0.56490071772781,-2.45198821652934
1985-01-01,3.49300752170704,3.50470159032416,-0.218557686929456,-2.01561512986359,-0.0551075217070438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91324588846472,3.28791152651151,-0.568733309012781,-2.42087604457583
1985-04-01,3.37436799158807,3.51285101007877,-0.3458276530648,-2.28805613232805,0.382632008411928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89328563852873,3.27356952940555,-0.57350503116432,-2.31453554968425
1985-07-01,3.5380153954545,3.59419335529159,-0.268323794005248,-1.87655350453849,0.523384604545502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86669310975247,3.25334765729331,-0.578682099864749,-1.95543861906265
1985-10-01,3.32113594545821,3.5413135403715,-0.429202219024577,-2.09856600600278,1.53556405454179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84358537083056,3.23617369946457,-0.583602194923416,-1.8594621307825
1986-01-01,3.38529134554625,3.5283005644038,-0.351265757234768,-1.84981078959277,0.874908654453747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81992594489999,3.21816574025698,-0.588190749012018,-1.81097619891193
1986-04-01,3.1746643377681,3.45854073480401,-0.488015389199289,-2.22296228460709,0.6408356622319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80059532839528,3.20407825263638,-0.592602369538844,-1.93774083242045
1986-07-01,3.18882658089913,3.47652743680902,-0.492901506009718,-2.22755673237918,0.422473419100867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77963650133318,3.18827835374131,-0.596828714953778,-1.90533010999263
1986-10-01,3.15621635240988,3.39036759117392,-0.434266338222269,-2.06056951101914,0.361383647590122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76268443429272,3.17592876160949,-0.600702260095588,-1.97475987445671
1987-01-01,3.01370143065354,3.37724617972638,-0.562885362435904,-2.34704466961273,0.54689856934646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74642140473155,3.16464901064711,-0.605019755877313,-1.93456448502195
1987-04-01,3.13132370043776,3.38943178845102,-0.458167952087729,-1.98291818164012,0.520376299562237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72737828550647,3.15135748696002,-0.609986824512814,-1.73625990907624
1987-07-01,3.11566386682113,3.36348306273511,-0.446347446767234,-1.83184484998981,0.418936133178875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70775362261419,3.1387860097795,-0.616297983780932,-1.53271601240328
1987-10-01,3.31785534554105,3.49155715890223,-0.379789586833519,-1.42627526985336,0.115644654458954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67877008235275,3.11801898616498,-0.623288735113534,-1.07342048599344
1988-01-01,3.18637605307385,3.37976575659891,-0.39287903391154,-1.30055106790996,-0.148576053073848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65500870443621,3.10244445006132,-0.6305562961235,-0.997994060104361
1988-04-01,3.38769660338908,3.43524523214957,-0.250312613139236,-0.824144599573742,-0.310196603389084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62552022385703,3.08194528288339,-0.638335654330115,-0.730887622245064
1988-07-01,3.35459048839015,3.34388173219995,-0.186662533919389,-0.576024669917501,0.369309511609848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59898282922771,3.06495235541867,-0.646877120705507,-0.657793771510796
1988-10-01,3.44836549843541,3.42789771109356,-0.181862512527082,-0.460957332432486,1.05183450156459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56517933492651,3.04243179089516,-0.656830783113721,-0.349546575837167
1989-01-01,3.47796927835127,3.43936064541862,-0.164398262078501,-0.327712658136875,2.22453072164873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52845637498746,3.01798537452623,-0.667664386674669,-0.160457696307162
1989-04-01,3.37987739680062,3.44509341962782,-0.268561292557374,-0.632335272811019,3.05162260319938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48996006130283,2.99273609866295,-0.679421096024327,-0.133907274569424
1989-07-01,3.29621967272213,3.47008088399486,-0.378681356155103,-1.07537985765612,3.03648032727787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44887127523234,2.9656385980564,-0.691812962285744,-0.223580072739651
1989-10-01,3.25721073904484,3.38814050128692,-0.330913408604955,-1.28819822969797,2.45348926095516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40961364907305,2.9414095277533,-0.705411406897914,-0.511424893888261
1990-01-01,3.48634836151862,3.4764836438341,-0.195333347552376,-1.19769841309437,0.966751638481384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3621483484592,2.910124806796,-0.719745418335091,-0.53957028757543
1990-04-01,3.44730384834077,3.39327720138495,-0.146260191088594,-1.24439650298098,0.890696151659226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31868375626497,2.88138012233911,-0.732768682497856,-0.837336046361656
1990-07-01,3.33406888544542,3.27239695274789,-0.131479996718824,-1.45277162770344,1.25363111455458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28333378736031,2.85752723610398,-0.742857858038462,-1.37997628634514
1990-10-01,2.89481005984255,3.00904599447587,-0.291843678415,-2.29498759744445,1.65778994015745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.265934965286,2.8479474192795,-0.750111418408027,-2.32766010581645
1991-01-01,2.66479437516805,2.86652814982165,-0.370929459302869,-3.01837828328621,0.601805624831949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25738312728486,2.84628620719053,-0.756903991936959,-3.05632157070249
1991-04-01,2.74522959682004,2.922047065913,-0.349290135696742,-3.16584125446559,-0.0407295968200381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24545916469334,2.84133045061361,-0.763579686389424,-3.19657931982226
1991-07-01,2.77305391591774,2.84619143030787,-0.241132832253586,-2.86217842825226,-0.350853915917736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23792296854597,2.83948123199678,-0.769157514526138,-3.28872175789229
1991-10-01,2.64215447322954,2.75387169268111,-0.274263401497063,-2.86786814791969,-1.07455447322954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23609442525478,2.84284400247223,-0.774547314483445,-3.34270901316449
1992-01-01,2.68951749276843,2.8126477788102,-0.289145703208572,-2.6570203308047,-1.93181749276843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23085161375574,2.8432485786941,-0.780218582155041,-3.02566396408054
1992-04-01,2.68023298288955,2.80482302781388,-0.290143609273782,-2.24678768166791,-2.05053298288955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22651144333978,2.84408216424456,-0.785441540177242,-2.65945467437211
1992-07-01,2.5531247614777,2.78307918641251,-0.394224567688334,-2.05508585670134,-2.3224247614777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22507061197564,2.84683967181458,-0.789802639899671,-2.32911351312953
1992-10-01,2.57998665382434,2.7576154786094,-0.340395982306876,-1.50095955112988,-2.59358665382434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2268613675361,2.8506547620764,-0.792052158787297,-2.07363521569732
1993-01-01,2.41276563416948,2.57815934742812,-0.317568543968097,-1.17338815594928,-2.43526563416948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24146450621845,2.86426161289947,-0.79185900988937,-2.17755648400941
1993-04-01,2.38489678693906,2.51504738646623,-0.278600271826736,-0.885370303609079,-2.56209678693906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26176653207917,2.88165274424003,-0.789974619983921,-2.19266550598752
1993-07-01,2.22188878660554,2.44279903458176,-0.365095490023242,-0.872172201867784,-2.21918878660554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28841420846809,2.90444944578454,-0.787469211386886,-2.15354707002882
1993-10-01,2.28186701579021,2.53239990661295,-0.400006788726647,-0.597134047602822,-2.15816701579021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31145896942628,2.92366908793879,-0.784778524321632,-1.76003845331911
1994-01-01,2.22262617776073,2.52293558432291,-0.44922467660482,-0.304391523082472,-1.48972617776073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33680360457964,2.94468609701654,-0.781691418852962,-1.43704076770837
1994-04-01,2.38303177535775,2.58428236479507,-0.353786828813076,0.307064963042194,-0.978231775357752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35974699391899,2.96265479006508,-0.777777317527098,-1.06306406154692
1994-07-01,2.25291401301166,2.52415100331288,-0.420223999966639,0.39449987343437,-0.183414013011658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38841346893455,2.98521526433985,-0.773002939812991,-0.999429947504154
1994-10-01,2.28402344476631,2.60906392333086,-0.479039439582653,0.418641232030495,0.608376555233687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41471012320504,3.00453338290845,-0.767164648381006,-0.872840638375578
1995-01-01,2.20055891441275,2.54063246285333,-0.490033369704288,0.404637180638588,1.46574108558725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4476745433302,3.02854316783706,-0.759627181196402,-1.09815133328391
1995-04-01,2.15321918263082,2.50808005334057,-0.502899298940963,0.193242840499579,1.67148081736918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48440384358076,3.05557245880509,-0.751522565069594,-1.40788499410053
1995-07-01,2.19486740121663,2.59710457178619,-0.555530235616363,-0.0758912044119597,1.53103259878337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51781774487745,3.07935377271202,-0.743293660280546,-1.52810406065134
1995-10-01,2.25012330864146,2.62082958241404,-0.525399698141425,-0.10914932426283,1.51427669135854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55095396186437,3.10276100632021,-0.734946279561585,-1.6584815907612
1996-01-01,2.25120531957307,2.66761314611337,-0.573862632160864,-0.309164025114114,1.36339468042693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58184569216985,3.12509572909554,-0.72770757016559,-1.6775119714282
1996-04-01,2.4907887049917,2.86128008890714,-0.539377303855241,-0.136254834414785,1.0364112950083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6015245531883,3.13761449571291,-0.721286390988117,-1.35472275113625
1996-07-01,2.50730975304441,2.87681804058565,-0.539311328902813,-0.0212838635540038,1.12149024695559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62097914205882,3.14981486521685,-0.714752293582073,-1.26590529324699
1996-10-01,2.64126690857675,2.92832005177501,-0.459896070299148,0.196225965359645,0.764333091423248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63745897021643,3.15914987714181,-0.708158472717791,-1.20213165788903
1997-01-01,2.55656850409529,2.92387433988399,-0.539886356512309,-0.0148881889945187,1.09513149590471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65418975783382,3.16967985521758,-0.702579190946611,-1.21298688741331
1997-04-01,2.83667326990324,3.10009722272012,-0.446405959154425,0.284556775434112,0.851626730096755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65900306618834,3.17035727453915,-0.698483286319859,-0.850263399763321
1997-07-01,2.80507552996907,3.18175596548548,-0.564482316687782,0.177786502338677,1.59562447003093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65943282221201,3.16723594832505,-0.694747969042972,-0.611252996230519
1997-10-01,2.81484819809099,3.18988900352927,-0.563322735947456,0.197810515157698,1.56925180190901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.658662238522,3.16340395499092,-0.691460377515453,-0.567312428578703
1998-01-01,2.87726541388881,3.24819815597907,-0.562656347145928,0.139477596815368,1.76123458611119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65330331328212,3.15607948698229,-0.689062510933839,-0.513449208764882
1998-04-01,2.95358901312607,3.28589932281189,-0.526259211128265,0.140974813559637,1.66671098687393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64356044648728,3.14601487442506,-0.688146705415761,-0.453303929744266
1998-07-01,3.14161047449778,3.38053388891341,-0.438458083506656,0.296000512021465,1.47398952550222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62487557132113,3.12961923407046,-0.689468194072353,-0.230683567877691
1998-10-01,3.31770724175313,3.52783266525377,-0.418354344316507,0.413702821659172,0.586692758246872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5949581446963,3.10405404960358,-0.692311461378857,0.116241056142485
1999-01-01,3.2942721388025,3.53527780864039,-0.449674037282849,0.384256415766231,0.516527861197505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56256196478447,3.07686777631982,-0.695916709032412,0.230852102223935
1999-04-01,3.33948495284593,3.52830703422461,-0.397079001634504,0.452423438750543,0.396015047154073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52698291276228,3.0482783393513,-0.701218843932807,0.31637791119374
1999-07-01,3.42500183425091,3.6243159914705,-0.413237968014999,0.431113395336524,0.696998165749088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48183067779018,3.013027330861,-0.709039393650124,0.631544939590071
1999-10-01,3.61338774323597,3.74686275063631,-0.35463209194535,0.695257325522562,0.419612256764026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42584050681786,2.96875005281863,-0.718138837843051,1.0305623437082
2000-01-01,3.51818316087205,3.6284729264597,-0.32445893781848,0.712388951531807,0.788116839127946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37234096690344,2.928500611237,-0.729013228884922,1.01967742055979
2000-04-01,3.63675370955364,3.83542179501878,-0.425052332404181,0.502539427851957,1.30524629044636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30393301681214,2.87535646142128,-0.741140216841491,1.38200504929114
2000-07-01,3.50591942696699,3.66954571730856,-0.380219767726557,0.465983789444977,1.49438057303301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24208352016848,2.82822868703652,-0.753080240949771,1.11821406886531
2000-10-01,3.51926603818941,3.66575287282626,-0.362856440883856,0.19543201488284,1.48483396181059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17799977420745,2.77864011467457,-0.764648468775764,0.836775800667624
2001-01-01,3.40172416725804,3.47900105192806,-0.282623538919036,-0.0743317717291347,0.410875832741955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12177724406499,2.73615552568557,-0.77587877395102,0.223726130443083
2001-04-01,3.38112655390652,3.50950221448333,-0.335522633821986,-0.551765016047966,-0.830326553906517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06239494234671,2.68997765621453,-0.786357575807615,-0.11461912353127
2001-07-01,3.08487366847754,3.30303797808007,-0.413124813359865,-1.03434496261536,-1.13487366847754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01414922308599,2.6531486757739,-0.79560049869606,-0.696898420688058
2001-10-01,3.1167325496617,3.21994861641202,-0.293272253961735,-1.00170301790786,-2.4505325496617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96773778523801,2.61813508450362,-0.804931681966313,-0.963641557368987
2002-01-01,3.07951055377228,3.21919286427603,-0.329693889745737,-1.03557241246449,-2.83041055377228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91987260344017,2.58145904991058,-0.813956040807322,-0.909602207092348
2002-04-01,3.10014002744662,3.1203710782204,-0.204409713373739,-0.572275007762642,-3.03074002744662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87607551148969,2.54733838647589,-0.821618510726243,-0.877592414521814
2002-07-01,2.97148981293732,3.00162476376489,-0.207304659416337,-0.413782935740983,-2.93328981293732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83900345784425,2.51777724949236,-0.827384593027722,-0.94949846874897
2002-10-01,2.7165506264419,2.85346495187261,-0.305338960013435,-0.545818480670619,-3.0617506264419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81075895760967,2.49527942871509,-0.831803347556137,-1.1154778710652
2003-01-01,2.57973325209438,2.7926339373241,-0.377734793357958,-0.589351259687987,-2.95013325209439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78524878685405,2.47530905969144,-0.836164406194353,-1.06878751998545
2003-04-01,2.55649583526316,2.78048681707633,-0.388108110997046,-0.360615510520461,-2.79359583526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75817041813851,2.45499267794784,-0.841727226809282,-0.740557301111608
2003-07-01,2.76137465912654,2.8816235122989,-0.290335535591716,0.306426024088182,-3.31387465912654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7224038417977,2.427341769235,-0.848210810541214,-0.0920724444505368
2003-10-01,2.76813218175887,2.86690750195103,-0.267993395950077,0.840177063336114,-3.43103218175887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68626678524076,2.39875555497458,-0.854074362903537,0.35367161978445
2004-01-01,2.68603736386406,2.76009529513823,-0.236971458980909,1.21613180557119,-3.43803736386406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65502551812659,2.37420681415351,-0.85931790952735,0.520078247387573
2004-04-01,2.65743040673646,2.72977264708528,-0.233465985806957,1.44830493072436,-3.46283040673646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62381739326596,2.34989504828593,-0.864779276203561,0.735159869208928
2004-07-01,2.53740068377166,2.74364249599539,-0.368184220000762,1.41455927676725,-2.86370068377166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59063740387301,2.32430670826747,-0.870860583979377,1.05009830539348
2004-10-01,2.59170285594414,2.75101113700223,-0.321685619941651,1.79453663953291,-2.39280285594414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55443676406271,2.29660427614712,-0.877723666624645,1.41084331773152
